token_addr_idx,timestamp,block_number,tx_hash,tx_from,tx_to,evt_idx,evt_type,evt_log
6,2021-06-15 07:17:41+00:00,12637672,0x1ce5dfc8c7f0f7cbe23fc75b2a5342f3407899042990c40b9f80009f414ad19a,0x1c0A945C65c5290aa92af0AF640bC6CD3b574E5D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x1c0a945c65c5290aa92af0af640bc6cd3b574e5d', 'value': 561049725388.5237}"
6,2021-06-15 07:17:41+00:00,12637672,0xfa7e055dfb8218f903c92be2cc5643de8f63e6627de054af27f4251b97b97f4b,0x4B785ba8cda4dB95057A501a45ceA75A723d2E6e,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x4b785ba8cda4db95057a501a45cea75a723d2e6e', 'value': 145047736830.97244}"
6,2021-06-15 07:17:41+00:00,12637672,0xfaff3fd3c51b9964c7c890a18822cbf15851162441ffefab256690aeb445339f,0x5eE8D8e4e55102AFCc7302a42AFB83b6A7b706DF,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,26,Approval,"{'owner': '0x5ee8d8e4e55102afcc7302a42afb83b6a7b706df', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:17:44+00:00,12637673,0x9418052b8650c08c70a4ff8c9a781647fbfcd0ae79c34b5244ca024ffa456da6,0x5531DD2931AE4ef1bd4BD29c125b3b066063580E,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x5531dd2931ae4ef1bd4bd29c125b3b066063580e', 'value': 854536977516.4581}"
6,2021-06-15 07:17:44+00:00,12637673,0xb6d7da85cf90b8b4cd00594d10139a6d791aafb2a80001830ba8c823c955ff17,0x76b31cA1C3b54336440c9c8Ee5042d8ad10Fe3f0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x76b31ca1c3b54336440c9c8ee5042d8ad10fe3f0', 'value': 1445485061021.466}"
6,2021-06-15 07:17:44+00:00,12637673,0xab22fe41281f8d77efbccdae5807f3e0e0d02527bdd8e2c806901a34e14d17b7,0x1Dd7b74dDC999fe47Edf2F3E16d16bd187174082,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,64,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x1dd7b74ddc999fe47edf2f3e16d16bd187174082', 'value': 106047856336.29854}"
6,2021-06-15 07:17:44+00:00,12637673,0x9c4623a4190b6595049b00e9fbe9b6a31f92c77fae00fb4c1870453101b49016,0x1c0A945C65c5290aa92af0AF640bC6CD3b574E5D,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,67,Approval,"{'owner': '0x1c0a945c65c5290aa92af0af640bc6cd3b574e5d', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:17:44+00:00,12637673,0xf2b782efdbdebdc1327b5cc3d862ff4689984c39877973f2505a12608bfb189f,0x56fD25554a1D61cC8A9C000F81C794c504a876E6,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,187,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x56fd25554a1d61cc8a9c000f81c794c504a876e6', 'value': 26445294275.78274}"
6,2021-06-15 07:17:44+00:00,12637673,0xddf53365b68684617c6e2fa1ee0feec9ff260cbcaff4422a16da92e6a1afeab0,0x24188f86EFdE62c1A3aD587f909a5A53244e3f91,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,193,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x24188f86efde62c1a3ad587f909a5a53244e3f91', 'value': 315285561431.0763}"
6,2021-06-15 07:17:44+00:00,12637673,0x62d421e8f802696e4dd49aed74f8e5124d8d48ffb75f521dce6a4cc24b49aff1,0xDebC7Ac8E34946497bEC9619E11c629Cc1C48567,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,196,Approval,"{'owner': '0xdebc7ac8e34946497bec9619e11c629cc1c48567', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:17:44+00:00,12637673,0xb288d46844751d1b1d191c62294b0f906c12159391278c10a26fe0a20011b7bc,0xB95A1F1454682c6ec4951950F832623198947f5b,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,197,Approval,"{'owner': '0xb95a1f1454682c6ec4951950f832623198947f5b', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:17:44+00:00,12637673,0x847ad74dca18a2ed4de91c8886bc9558433939a526b7c43b3be058a7403db8a7,0x73C750d57f40D3c69111Ac284B4704082018c531,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,199,Approval,"{'owner': '0x73c750d57f40d3c69111ac284b4704082018c531', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:17:44+00:00,12637673,0x25cd7cef4b695a9852b72de9d4a409a245fc3413068946a45d633e9fbcdaa996,0x394B417947C01ad22b86F68D3F66b205Ebe894e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,255,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x394b417947c01ad22b86f68d3f66b205ebe894e0', 'value': 246932868207.50482}"
6,2021-06-15 07:18:24+00:00,12637674,0x8e3038922c0fc3b860abc5121cae44654427d6fd31a5692e51ed918ad3ffef35,0x113222131539CDA00E3E51040893A8D9FE71873e,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,144,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x113222131539cda00e3e51040893a8d9fe71873e', 'value': 49350912970.95454}"
6,2021-06-15 07:18:24+00:00,12637674,0x4be31acb3ee478640c0c130c8fae3f38dd82274758fb3b173c69027ee02342a3,0x967A566766FA75b67A259A12eE0c09861FCC42b7,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,303,Approval,"{'owner': '0x967a566766fa75b67a259a12ee0c09861fcc42b7', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:18:28+00:00,12637675,0xf2c09b4781eb15b673291fcb2450aa0d0ad2cecf326079c1b8911cbe91e4ba5c,0xc4FDd723F45Ff54E73D140c802dCdDa54E50a633,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,279,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0xc4fdd723f45ff54e73d140c802dcdda54e50a633', 'value': 28727840353.046097}"
6,2021-06-15 07:18:28+00:00,12637675,0xaae43f46f63114ab8483175fb625dac5876ed4614580f64dad1f54eddf4ee128,0x11Fd6695fda0806A9fB366C9FB97F7d975f1be01,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,302,Approval,"{'owner': '0x11fd6695fda0806a9fb366c9fb97f7d975f1be01', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:18:28+00:00,12637675,0x3ad6d248e1e36c3bffa3280a335f164969d42a5fa1e8aa81124ac9a889a992c6,0x641100F6C3181FCF814e5Ce9FB9A739B20abb641,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,308,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x641100f6c3181fcf814e5ce9fb9a739b20abb641', 'value': 128643349143.5238}"
6,2021-06-15 07:18:28+00:00,12637675,0x4ba4f9eed5c7ec32fcbfdb6cf523bddf90decfe24b3b80e54ebf72797c5b1319,0x23cd04A4C2deA3CF49BAF61c04AFCB4a23acC573,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,333,Approval,"{'owner': '0x23cd04a4c2dea3cf49baf61c04afcb4a23acc573', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:18:28+00:00,12637675,0x9e0bc4e0f12ceb9c651f0c4d433c7ec67c52c48fd29765fef34b272e4034da8d,0x4B785ba8cda4dB95057A501a45ceA75A723d2E6e,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,336,Approval,"{'owner': '0x4b785ba8cda4db95057a501a45cea75a723d2e6e', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:18:28+00:00,12637675,0x71cbd119ccd6dde257dbe82a72992c0a6a7fbb8c4148a26fe7664710dfe07423,0x0ae6c415f53183F78CF096cC54F505f27485c28E,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,354,Approval,"{'owner': '0x0ae6c415f53183f78cf096cc54f505f27485c28e', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:04+00:00,12637676,0xb32ea4424ef7e0a427aff94542adf4cdb5643392e34b9ca4038df2a892fd09f3,0x0A0Ec3B29c78a7f325d211C97DC57575D6A55a74,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,27,Approval,"{'owner': '0x0a0ec3b29c78a7f325d211c97dc57575d6a55a74', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:04+00:00,12637676,0x3c00048d3e6f5d3390ecdf11b6c0ddfb93cf59e0c394b364f057dcb5b4538bbc,0x5B1fB47234868b4b77aCd1a0D875cb0A06753C3b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x5b1fb47234868b4b77acd1a0d875cb0a06753c3b', 'value': 837308732014.7207}"
6,2021-06-15 07:19:04+00:00,12637676,0x68587186c75ddb7e11b049e2858fa68c5f505821e8bc0e4f1759867ddbd0a57c,0xF8d06d522c2F8D7dE8774d636fe43A41975d325F,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,224,Approval,"{'owner': '0xf8d06d522c2f8d7de8774d636fe43a41975d325f', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:04+00:00,12637676,0x7cbe6d0648d8ac73fbb88a5eebd8cf7afe809e961635a8b2194057c65eddae8d,0xB758B3B2a32b9259b00E8E07388DcF50EfB3797D,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,225,Approval,"{'owner': '0xb758b3b2a32b9259b00e8e07388dcf50efb3797d', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:18+00:00,12637677,0xb8dac014309019d5d8d7fcf8a195f371064690531f3e0021b8997394f3f0267e,0x5De833e5a780EbE68Dd246f4Fe65CE57bDaE7772,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x5de833e5a780ebe68dd246f4fe65ce57bdae7772', 'value': 852046841355.1738}"
6,2021-06-15 07:19:18+00:00,12637677,0x4dfab7c43df5b02ba6b82cebd9158bc0451db65a9b4c68958334f0583e74f8f3,0x254B86586d29d689EE612895B78317ad41Ad1086,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,232,Approval,"{'owner': '0x254b86586d29d689ee612895b78317ad41ad1086', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:18+00:00,12637677,0xee738f3f19b7d4eaec64fc2360d1abab4b5b8490cbfe74f06df306fd3a8cad92,0x04Dc9780C466a3587de9D1bAd3991D3468c3d332,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,242,Approval,"{'owner': '0x04dc9780c466a3587de9d1bad3991d3468c3d332', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:19+00:00,12637678,0x09e568e3967e8e6c2e3060fc5973ea60ed863adb8a6ab3cfa8428eb2117a3030,0x641100F6C3181FCF814e5Ce9FB9A739B20abb641,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,52,Approval,"{'owner': '0x641100f6c3181fcf814e5ce9fb9a739b20abb641', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:19:37+00:00,12637679,0x3afd383625be4a5f0ce3df3f99787e2ec99c9d11e8114bf849a3ae69f393456e,0x3CC8Df9acc9E3d3aFE79b787772952328BAfd9Cf,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,179,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x3cc8df9acc9e3d3afe79b787772952328bafd9cf', 'value': 191421965718.21655}"
6,2021-06-15 07:19:46+00:00,12637680,0x1776d1fc5ac37a89a86dc4ae0f9de63ddb222668d76788b34215395b2e0541d0,0x146791e1Ef980c43D0D53c3dcA0F03637c5c5698,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,92,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x146791e1ef980c43d0d53c3dca0f03637c5c5698', 'value': 95163740469.02594}"
6,2021-06-15 07:21:04+00:00,12637681,0xca6bf4b272df218c00bdba7dc6218391877e77a709e2df61d95f87d652df300c,0x19E73Ce0A47be18Ec3cEf1A52CF36129b000F0CE,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,89,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x19e73ce0a47be18ec3cef1a52cf36129b000f0ce', 'value': 118446121682.89104}"
6,2021-06-15 07:21:04+00:00,12637681,0x14e0c5973953ac9c2f2f51cb64b3d8a687304fc9c51c7b6f19fe40b2dda2d64c,0x1D3D5E2CEd1afbb2cA00A7834a287b7Bb480dE98,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,163,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x1d3d5e2ced1afbb2ca00a7834a287b7bb480de98', 'value': 468215059140.90137}"
6,2021-06-15 07:21:04+00:00,12637681,0xc99ffc876fe67fbb480a6d45d1b3dad6befd805f338dc1b7cdc593caec19f121,0x5531DD2931AE4ef1bd4BD29c125b3b066063580E,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,166,Approval,"{'owner': '0x5531dd2931ae4ef1bd4bd29c125b3b066063580e', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:19+00:00,12637683,0xd28d0fac33a3eedb0cd3e39f95ffe0ed2c8a9937334ff67bc109efebc750e30c,0xe46245F7f6C652510DF2da524037688a2C1e22e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,94,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0xe46245f7f6c652510df2da524037688a2c1e22e0', 'value': 230816080802.7971}"
6,2021-06-15 07:21:19+00:00,12637683,0xc089106d519b5a490b617f089e3c8ce9f33ae7f9371a599fa30794904ca40d02,0x3CC8Df9acc9E3d3aFE79b787772952328BAfd9Cf,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,124,Approval,"{'owner': '0x3cc8df9acc9e3d3afe79b787772952328bafd9cf', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:19+00:00,12637683,0x463d4a465ea4f1fa7b3ce5b60725b44497c89e6551c8c83b76dd69a344b9bba0,0x117026Eb0C5ED7D365e78710753fc2961E085b2E,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,187,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x117026eb0c5ed7d365e78710753fc2961e085b2e', 'value': 567695343259.4757}"
6,2021-06-15 07:21:19+00:00,12637683,0xd00ee41150cc404e32819eedf3d96881a1e0df664340e020cc7326c00445c047,0x76b31cA1C3b54336440c9c8Ee5042d8ad10Fe3f0,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,212,Approval,"{'owner': '0x76b31ca1c3b54336440c9c8ee5042d8ad10fe3f0', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:23+00:00,12637684,0x0129543ce0ae4b199185a440d986c911fa15d0675405b799a2e26ec1f3bc3b1c,0xe46245F7f6C652510DF2da524037688a2C1e22e0,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,119,Approval,"{'owner': '0xe46245f7f6c652510df2da524037688a2c1e22e0', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:39+00:00,12637685,0x235baf99ab137306b5d2ec3135420e487db92269bc3987561f298934a3b05eec,0xcD733A26680f663ECff4d6667EE519e7F991e2F1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0xcd733a26680f663ecff4d6667ee519e7f991e2f1', 'value': 111964136494.34845}"
6,2021-06-15 07:21:40+00:00,12637686,0x28f383838fbd358772e1abe97b1df4339896a1684d2c177812e9c490efe6f345,0x394B417947C01ad22b86F68D3F66b205Ebe894e0,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,129,Approval,"{'owner': '0x394b417947c01ad22b86f68d3f66b205ebe894e0', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:40+00:00,12637686,0x39e103b9b9e03415555dec7c672117aabcfc0c7ea4cf5af5c12150c0e9f1f7cc,0x2F893360C898fE2B838ccE00dBD3552226e6EBc0,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,253,Approval,"{'owner': '0x2f893360c898fe2b838cce00dbd3552226e6ebc0', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:43+00:00,12637687,0xf05e43eb5769c6724539354a885ca51843af38a2e6b77c2f0fe9a75d6c3b8029,0x536644Fa7d71BD1E89d235f8D8Ac5dFa88D2b4Cc,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,85,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x536644fa7d71bd1e89d235f8d8ac5dfa88d2b4cc', 'value': 44640886259.898186}"
6,2021-06-15 07:21:43+00:00,12637687,0xc6efa7f46d2a6a520f1c3b5a20c6619ed091613ed26ecf82df9c9855f6517e11,0x146791e1Ef980c43D0D53c3dcA0F03637c5c5698,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,88,Approval,"{'owner': '0x146791e1ef980c43d0d53c3dca0f03637c5c5698', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:43+00:00,12637687,0x52f325c3e547dd2dc6c0755cf80288e6a97f521dc0e95ef4a06d29846889941d,0x1D3D5E2CEd1afbb2cA00A7834a287b7Bb480dE98,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,89,Approval,"{'owner': '0x1d3d5e2ced1afbb2ca00a7834a287b7bb480de98', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:21:43+00:00,12637687,0xe6b561add39650941703bb04a186b1b6bf6e97592dcd35a93c9fa3d3f66df8b6,0x19E73Ce0A47be18Ec3cEf1A52CF36129b000F0CE,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,119,Approval,"{'owner': '0x19e73ce0a47be18ec3cef1a52cf36129b000f0ce', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:22:19+00:00,12637688,0x8ed78d788d49847dc7fad4fb3811fbc99a35e802d18b70d9b54325f6d618cdd1,0xB8358b31BCA82989D3d6611911da3be38FE242f7,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,117,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0xb8358b31bca82989d3d6611911da3be38fe242f7', 'value': 221975271908.7041}"
6,2021-06-15 07:22:25+00:00,12637689,0x31b2e9681ce01aaf1712c204774610c58264f5978f55c9326bf5bb31bcb56849,0x251Ebdb8E5263727598C29e1eb7857F3b82c1B3f,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x251ebdb8e5263727598c29e1eb7857f3b82c1b3f', 'value': 22085277561.374084}"
6,2021-06-15 07:22:25+00:00,12637689,0xb3c5bde341f3576a9930bbde76bb1455be765273b25078b2efad2a72dcd24529,0xcD733A26680f663ECff4d6667EE519e7F991e2F1,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,242,Approval,"{'owner': '0xcd733a26680f663ecff4d6667ee519e7f991e2f1', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:22:26+00:00,12637690,0x63d9d5da0d97486200d31fe03a552545deb1fdc8cc8b706d1c2d4948999122d3,0x113222131539CDA00E3E51040893A8D9FE71873e,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,57,Approval,"{'owner': '0x113222131539cda00e3e51040893a8d9fe71873e', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:22:38+00:00,12637693,0x02b7947c0e71c3a77c88954434dfbd7d31c6ddd9eb9c87151bf186f2287ec81f,0x251Ebdb8E5263727598C29e1eb7857F3b82c1B3f,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,5,Approval,"{'owner': '0x251ebdb8e5263727598c29e1eb7857f3b82c1b3f', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:22:38+00:00,12637693,0xc3343b1cafca3af437097ef7f25e9eaa185d24acafe69a98531c0849f0a378c6,0x5203430160B96001Cf3129cb5CC43A8e8Dd4e73C,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,143,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x5203430160b96001cf3129cb5cc43a8e8dd4e73c', 'value': 219743783463.65854}"
6,2021-06-15 07:22:43+00:00,12637694,0x09512cb97c8af469d4605856f2aa073b0a0a641d254bd9bc70aa95c5f192cc48,0x34D51C556171c4eAD319Ec518c6fbdFEbEda7590,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,368,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0x34d51c556171c4ead319ec518c6fbdfebeda7590', 'value': 345648136541.6944}"
6,2021-06-15 07:22:43+00:00,12637694,0x19c54df49896360d8a6c678e14626534cae6e63149ae72a2b77fe260e2b5a335,0x5203430160B96001Cf3129cb5CC43A8e8Dd4e73C,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,371,Approval,"{'owner': '0x5203430160b96001cf3129cb5cc43a8e8dd4e73c', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:24:08+00:00,12637698,0xc83d533fa627b82aa6e4534469ee07602e62d7404afe1695b15fe2e1ad8287f3,0xd9Ed0ec18cC49cAaE62D10825B785113aD1a4540,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,211,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0xd9ed0ec18cc49caae62d10825b785113ad1a4540', 'value': 21549220398.736313}"
6,2021-06-15 07:24:14+00:00,12637699,0xce3fae140652f972c41386d02d7cd5310ee2acd8b358aa0f511ef3b9755afeac,0x117026Eb0C5ED7D365e78710753fc2961E085b2E,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,320,Approval,"{'owner': '0x117026eb0c5ed7d365e78710753fc2961e085b2e', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:24:52+00:00,12637703,0xf4c0b769a87ae0b265db5b46f95906e32bdd659e36ad7bce99ec2ce037873b1c,0x5De833e5a780EbE68Dd246f4Fe65CE57bDaE7772,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,243,Approval,"{'owner': '0x5de833e5a780ebe68dd246f4fe65ce57bdae7772', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
6,2021-06-15 07:24:52+00:00,12637703,0xbf064f713d77c79587650adbff0251e69f2a28cc1db245bbe4cb930df8e61543,0x76b31cA1C3b54336440c9c8Ee5042d8ad10Fe3f0,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,377,Transfer,"{'from': '0x76b31ca1c3b54336440c9c8ee5042d8ad10fe3f0', 'to': '0x3e19c4d8e826b2a35158cbd1eba15c5b4a8f34d9', 'value': 1445485061021.466}"
6,2021-06-15 07:25:01+00:00,12637704,0x5ec0160a636d3477fc0c4cd5ebbca472b85ef587bcc13b0b957fe10cfa931f7d,0xdCB53C8F7DD2adeC5E2d39Ea7eBDA7BfB22BcdC3,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,126,Transfer,"{'from': '0x4bb4061b738113327d5c5595ef3df3868de95e91', 'to': '0xdcb53c8f7dd2adec5e2d39ea7ebda7bfb22bcdc3', 'value': 2158981534184.376}"
6,2021-06-15 07:25:01+00:00,12637704,0x58dd9c1412055d230a86369177f4a3f5cec4f3713cc606e091021ec6f0061a4c,0xB8358b31BCA82989D3d6611911da3be38FE242f7,0x3E19C4D8E826b2a35158Cbd1eBA15c5B4A8F34d9,217,Approval,"{'owner': '0xb8358b31bca82989d3d6611911da3be38fe242f7', 'spender': '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', 'value': 1.157920892373162e+59, 'Known_router': 'True'}"
